,成交时间,成交价格,成交金额,成交量,性质
0,09:25:02,29.56,32063732,10847,卖盘
1,09:30:02,29.51,1308020,443,卖盘
2,09:30:05,29.48,1948959,661,卖盘
3,09:30:08,29.43,2355848,799,中性盘
4,09:30:11,29.41,2390579,812,卖盘
5,09:30:14,29.4,3459108,1175,中性盘
6,09:30:17,29.44,8456321,2877,买盘
7,09:30:20,29.39,2914835,992,卖盘
8,09:30:23,29.44,9124138,3101,买盘
9,09:30:26,29.45,4545322,1544,买盘
10,09:30:29,29.5,7587679,2573,买盘
11,09:30:32,29.53,8188056,2774,买盘
12,09:30:35,29.54,6133460,2076,买盘
13,09:30:38,29.53,15789338,5343,卖盘
14,09:30:41,29.55,8997070,3047,买盘
15,09:30:44,29.59,3355716,1134,买盘
16,09:30:47,29.63,3230435,1091,买盘
17,09:30:50,29.63,7520749,2536,卖盘
18,09:30:53,29.68,1884655,635,买盘
19,09:30:56,29.72,2999269,1010,买盘
20,09:30:59,29.75,1736440,584,买盘
21,09:31:02,29.78,4266733,1434,买盘
22,09:31:05,29.8,1697468,570,买盘
23,09:31:08,29.8,8763656,2941,买盘
24,09:31:11,29.79,4135421,1388,买盘
25,09:31:14,29.78,4722950,1586,中性盘
26,09:31:17,29.8,20432193,6857,买盘
27,09:31:20,29.78,4064812,1365,卖盘
28,09:31:23,29.77,8201900,2759,中性盘
29,09:31:26,29.7,2150792,724,卖盘
30,09:31:29,29.68,5555039,1869,卖盘
31,09:31:32,29.68,5472699,1844,买盘
32,09:31:35,29.7,5512785,1857,买盘
33,09:31:38,29.71,4237619,1426,买盘
34,09:31:41,29.72,4880250,1643,买盘
35,09:31:44,29.71,4062343,1367,中性盘
36,09:31:47,29.74,5229383,1759,买盘
37,09:31:50,29.71,2405387,809,卖盘
38,09:31:53,29.72,7195033,2421,中性盘
39,09:31:56,29.72,2167597,729,卖盘
40,09:31:59,29.72,6471803,2178,卖盘
41,09:32:02,29.73,5440220,1829,买盘
42,09:32:05,29.76,2734086,919,买盘
43,09:32:08,29.81,4803975,1612,买盘
44,09:32:11,29.86,3843223,1288,买盘
45,09:32:14,29.86,5484754,1837,买盘
46,09:32:17,29.86,4403337,1475,卖盘
47,09:32:20,29.79,6566999,2202,卖盘
48,09:32:23,29.79,2926501,982,卖盘
49,09:32:26,29.79,2751283,923,卖盘
50,09:32:29,29.81,6237493,2092,买盘
51,09:32:32,29.81,3243264,1087,卖盘
52,09:32:35,29.85,1826156,612,买盘
53,09:32:38,29.87,3794787,1271,买盘
54,09:32:41,29.87,3519707,1178,买盘
55,09:32:44,29.87,3314107,1109,买盘
56,09:32:47,29.88,8923871,2985,中性盘
57,09:32:50,29.89,4983554,1667,中性盘
58,09:32:53,29.88,7210142,2414,卖盘
59,09:32:56,29.89,8384488,2805,买盘
60,09:32:59,29.9,4221819,1413,买盘
61,09:33:02,29.9,3663270,1225,卖盘
62,09:33:05,29.91,8434552,2818,买盘
63,09:33:08,29.94,2468042,824,中性盘
64,09:33:11,29.93,1164510,389,卖盘
65,09:33:14,29.91,3020774,1009,卖盘
66,09:33:17,29.9,4482425,1499,卖盘
67,09:33:20,29.88,3180029,1063,卖盘
68,09:33:23,29.86,1210382,405,卖盘
69,09:33:26,29.85,3945346,1321,卖盘
70,09:33:29,29.83,2245056,752,卖盘
