,成交时间,成交价格,成交金额,成交量,性质
0,09:25:02,44.44,29872568,6722,买盘
1,09:30:02,44.53,4606621,1035,买盘
2,09:30:05,44.54,3604074,809,中性盘
3,09:30:08,44.59,2321427,521,买盘
4,09:30:11,44.59,5966193,1338,中性盘
5,09:30:14,44.6,8881992,1993,中性盘
6,09:30:17,44.56,6621994,1485,卖盘
7,09:30:20,44.54,3106491,697,卖盘
8,09:30:23,44.53,2360468,530,卖盘
9,09:30:26,44.5,5378824,1208,卖盘
10,09:30:29,44.46,3068329,690,卖盘
11,09:30:32,44.5,5232826,1176,买盘
12,09:30:35,44.5,1833844,412,买盘
13,09:30:38,44.56,6454802,1450,买盘
14,09:30:41,44.52,3954895,889,中性盘
15,09:30:44,44.47,1921207,432,中性盘
16,09:30:47,44.5,2810633,632,买盘
17,09:30:50,44.46,1147206,258,卖盘
18,09:30:53,44.49,1098375,247,买盘
19,09:30:56,44.48,2058646,463,买盘
20,09:30:59,44.48,1534264,345,卖盘
21,09:31:02,44.48,1787341,402,买盘
22,09:31:05,44.45,1676222,377,卖盘
23,09:31:08,44.43,4200035,945,卖盘
24,09:31:11,44.47,1946635,438,买盘
25,09:31:14,44.43,2325016,523,卖盘
26,09:31:17,44.46,1906651,429,中性盘
27,09:31:20,44.46,1350892,304,买盘
28,09:31:23,44.45,1177724,265,卖盘
29,09:31:26,44.44,1582087,356,卖盘
30,09:31:29,44.44,1070721,241,卖盘
31,09:31:32,44.44,1972986,444,买盘
32,09:31:35,44.46,2342236,527,买盘
33,09:31:38,44.48,2081355,468,买盘
34,09:31:41,44.49,4391465,987,买盘
35,09:31:44,44.53,6285834,1412,买盘
36,09:31:47,44.53,4130407,928,卖盘
37,09:31:50,44.53,3164864,711,买盘
38,09:31:53,44.55,2349917,528,买盘
39,09:31:56,44.56,3836442,861,买盘
40,09:31:59,44.55,3408431,765,卖盘
41,09:32:02,44.56,2387691,536,买盘
42,09:32:05,44.55,2209521,496,买盘
43,09:32:08,44.56,1523744,342,买盘
44,09:32:11,44.57,1604613,360,中性盘
45,09:32:14,44.59,5515962,1237,买盘
46,09:32:17,44.67,12978963,2906,买盘
47,09:32:20,44.7,5153132,1153,买盘
48,09:32:23,44.69,790832,177,中性盘
49,09:32:26,44.7,2310580,517,买盘
50,09:32:29,44.72,2414344,540,买盘
51,09:32:32,44.73,3565003,797,买盘
52,09:32:35,44.75,6376847,1425,买盘
53,09:32:38,44.75,6872213,1535,卖盘
54,09:32:41,44.73,1713840,383,卖盘
55,09:32:44,44.74,1968365,440,中性盘
56,09:32:47,44.73,1418065,317,中性盘
57,09:32:50,44.74,2460205,550,中性盘
58,09:32:53,44.72,2661026,595,卖盘
59,09:32:56,44.7,1229271,275,卖盘
60,09:32:59,44.69,1729650,387,卖盘
61,09:33:02,44.68,1090490,244,卖盘
62,09:33:05,44.68,1175193,263,卖盘
63,09:33:08,44.68,616516,138,卖盘
64,09:33:11,44.7,3217457,720,买盘
65,09:33:14,44.69,1273833,285,卖盘
66,09:33:17,44.7,1850469,414,买盘
67,09:33:20,44.7,1282854,287,卖盘
68,09:33:23,44.68,1291785,289,卖盘
69,09:33:26,44.7,701632,157,买盘
70,09:33:29,44.69,393283,88,卖盘
71,09:33:32,44.69,1872675,419,卖盘
72,09:33:35,44.69,1077108,241,卖盘
73,09:33:38,44.68,196635,44,卖盘
74,09:33:41,44.71,2780237,622,买盘
75,09:33:44,44.7,2691753,602,卖盘
76,09:33:47,44.68,1766180,395,卖盘
77,09:33:50,44.7,956839,214,卖盘
78,09:33:53,44.68,1622535,363,卖盘
79,09:33:56,44.7,460300,103,买盘
80,09:33:59,44.66,634340,142,卖盘
81,09:34:02,44.66,1500498,336,卖盘
82,09:34:05,44.66,540410,121,卖盘
83,09:34:08,44.66,732221,164,买盘
84,09:34:11,44.6,1647440,369,卖盘
85,09:34:14,44.64,223177,50,买盘
86,09:34:17,44.64,1744773,391,买盘
87,09:34:20,44.62,539882,121,卖盘
88,09:34:23,44.62,441692,99,买盘
89,09:34:26,44.62,660347,148,买盘
90,09:34:29,44.62,1468023,329,卖盘
91,09:34:32,44.61,794154,178,卖盘
92,09:34:35,44.61,1190982,267,买盘
93,09:34:38,44.61,735950,165,买盘
94,09:34:41,44.61,508500,114,买盘
95,09:34:44,44.62,1169091,262,买盘
96,09:34:47,44.66,2312531,518,买盘
97,09:34:50,44.66,1169958,262,买盘
98,09:34:53,44.66,1433792,321,卖盘
99,09:34:56,44.65,736912,165,卖盘
100,09:34:59,44.66,924279,207,买盘
101,09:35:02,44.64,986373,221,中性盘
102,09:35:05,44.63,678496,152,卖盘
103,09:35:08,44.64,89280,20,买盘
104,09:35:11,44.64,696468,156,卖盘
105,09:35:14,44.66,736800,165,买盘
106,09:35:17,44.66,1299450,291,买盘
107,09:35:20,44.66,1174435,263,买盘
108,09:35:23,44.66,415323,93,卖盘
109,09:35:26,44.66,1397975,313,卖盘
110,09:35:29,44.66,982597,220,买盘
111,09:35:32,44.67,638698,143,中性盘
112,09:35:35,44.67,866626,194,卖盘
113,09:35:38,44.69,1210812,271,买盘
114,09:35:41,44.73,6768023,1514,买盘
115,09:35:44,44.73,1766791,395,买盘
116,09:35:47,44.73,1896646,424,卖盘
117,09:35:50,44.73,2756014,616,卖盘
118,09:35:53,44.73,1485063,332,卖盘
119,09:35:56,44.73,2442966,546,卖盘
120,09:35:59,44.73,1337366,299,买盘
121,09:36:02,44.73,1006427,225,卖盘
122,09:36:05,44.69,1757680,393,卖盘
123,09:36:08,44.73,1220693,273,买盘
124,09:36:11,44.7,872041,195,卖盘
125,09:36:14,44.73,1686207,377,买盘
126,09:36:17,44.72,402334,90,中性盘
127,09:36:20,44.72,567844,127,买盘
128,09:36:23,44.7,934255,209,卖盘
129,09:36:26,44.71,527571,118,买盘
